,Institute,Academic Program Name,Quota,Seat Type,Gender,CR2016,CR2017,CR2018,CR2019,CR2020,CR2022
2742,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),,,,,64.0,
2743,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,,64.0,,,44.0,
2744,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,34.0,35.0,20.0,19.0,32.0,
2745,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,,13.0,,7.0,18.0,
2746,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),,,77.0,,88.0,
2747,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,,,,4.0,13.0,
2748,Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,6.0,,14.0,48.0,76.0,
2749,Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Female-only (including Supernumerary),,,,,330.0,
2750,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,98.0,113.0,,128.0,151.0,
2751,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,,,110.0,,116.0,
2752,Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,8658.0,7966.0,10213.0,11021.0,12362.0,
2753,Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,OPEN,Female-only (including Supernumerary),,,14105.0,19044.0,18803.0,
2754,Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,,,,1214.0,2308.0,
2755,Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,EWS,Female-only (including Supernumerary),,,,,4257.0,
2756,Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,3571.0,3651.0,4646.0,4701.0,5393.0,
2757,Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,OBC-NCL,Female-only (including Supernumerary),,,,7259.0,8771.0,
2758,Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,1994.0,2031.0,2292.0,2715.0,3065.0,
2759,Indian Institute of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,SC,Female-only (including Supernumerary),,,375.0,,3408.0,
2760,Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Female-only (including Supernumerary),,,6258.0,6054.0,7284.0,
2761,Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,8727.0,8305.0,10416.0,10645.0,11415.0,
2762,Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,OPEN,Female-only (including Supernumerary),,,12301.0,15264.0,17511.0,
2763,Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,,,,1202.0,2292.0,
2764,Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,EWS,Female-only (including Supernumerary),,,,,4498.0,
2765,Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,3585.0,3631.0,4428.0,4458.0,5328.0,
2766,Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,OBC-NCL,Female-only (including Supernumerary),,,6758.0,7240.0,8594.0,
2767,Indian Institute of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,2097.0,2197.0,2258.0,2523.0,2978.0,
2768,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,,4.0,6.0,,2.0,
2769,Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,4128.0,4493.0,4499.0,5310.0,5772.0,
2770,Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,OPEN,Female-only (including Supernumerary),,,7126.0,8478.0,10541.0,
2771,Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,,,,472.0,1143.0,
2772,Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,EWS,Female-only (including Supernumerary),,,,,3119.0,
2773,Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,2355.0,2201.0,2534.0,2606.0,2884.0,
2774,Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,OBC-NCL,Female-only (including Supernumerary),,,4483.0,4983.0,6465.0,
2775,Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,1787.0,1561.0,1438.0,2014.0,2217.0,
2776,Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,SC,Female-only (including Supernumerary),,,2564.0,2384.0,2573.0,
2777,Indian Institute of Technology Kharagpur,"Economics (5 Years, Integrated Master of Science)",AI,ST,Female-only (including Supernumerary),,,313.0,884.0,726.0,
2778,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),Gender-Neutral,,,,,49.0,
2779,Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,7242.0,6995.0,8314.0,9655.0,10835.0,
2780,Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,OPEN,Female-only (including Supernumerary),,,13385.0,18626.0,19104.0,
2781,Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,,,,1167.0,2257.0,
2782,Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,EWS,Female-only (including Supernumerary),,,,,4063.0,
2783,Indian Institute of Technology Kharagpur,"Exploration Geophysics (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,3456.0,3510.0,4468.0,4544.0,5263.0,
